fecha_operacion,numero_operacion,tipo_operacion,monto,moneda,cuenta_origen,cuenta_destino,banco_origen,banco_destino,descripcion,estado,canal,content_hash
2025-09-24 02:53:16.043113,OP-00005517,TRANSFERENCIA,41993.34,PEN,880-7265154-4-26,699-4487432-5-72,BN,,Dado aún efectos aire puerta quizá.,COMPLETADA,WEB,b159a7f6fb4467c1
2025-10-01 00:06:16.043113,OP-00006548,RETIRO,23848.07,PEN,738-4566877-0-28,802-8299457-4-77,SCOTIABANK,RIPLEY,Tiene fuentes hubiera.,COMPLETADA,MOBILE,474ae5f5d6dabb37
2025-09-27 11:58:16.043113,OP-00000566,DEPOSITO,49400.15,PEN,406-5313158-4-62,413-1212575-1-54,RIPLEY,,Estado lucha teatro varios.,PENDIENTE,WEB,cbfc437ff425cdf5
2025-09-24 12:37:16.043113,OP-00001871,TRANSFERENCIA,24767.87,PEN,466-4007120-8-71,,FALABELLA,RIPLEY,Actual sus ministerio dijo hicieron s.,COMPLETADA,MOBILE,302b9265a6132b6e
2025-09-17 06:15:16.043113,OP-00006898,TRANSFERENCIA,5351.09,PEN,109-8080919-6-10,853-3544090-1-36,BANBIF,,Acuerdo parís cuando nuestro aun ciudad.,COMPLETADA,MOBILE,e59f80d545df4ec0
2025-10-05 03:09:16.043113,OP-00004814,RETIRO,36618.63,PEN,981-5935315-3-23,266-2575315-1-59,RIPLEY,BCP,Estados antonio puntos movimiento participación necesidad a.,COMPLETADA,ATM,b0dbbe987b12a047
2025-09-12 01:59:16.043113,OP-00005958,DEPOSITO,49919.27,USD,666-9198204-2-98,897-8544706-1-58,SCOTIABANK,FALABELLA,Visita cómo programas parece están miembros.,COMPLETADA,ATM,4fdf097be4828a77
2025-09-10 19:22:16.043113,OP-00005732,RETIRO,28018.44,PEN,122-2510561-6-35,608-2489333-5-52,BCP,BBVA,Deben enero manos iglesia asimismo.,COMPLETADA,ATM,71b48807680512ca
2025-10-04 19:18:16.043113,OP-00007786,TRANSFERENCIA,1454.41,PEN,131-8926751-6-14,952-7293581-8-24,RIPLEY,FALABELLA,Pp distintas fuera noche poder.,COMPLETADA,WEB,6cd1232ad1e31ddb
2025-09-09 07:37:16.043113,OP-00000304,TRANSFERENCIA,48076.98,PEN,408-8074276-8-33,711-2824501-6-97,SCOTIABANK,,Pesar socialista consejo asimismo calle aunque.,COMPLETADA,WEB,fbeafd4c57a56d1f
2025-10-02 06:32:16.043113,OP-00002961,DEPOSITO,9869.34,PEN,178-6402828-1-38,,FALABELLA,BN,Paso gran suerte sentido tarde a.,COMPLETADA,MOBILE,13895fde7efcc536
2025-09-24 13:54:16.043113,OP-00003465,RETIRO,48580.19,PEN,823-8140005-7-68,323-6902524-4-36,BANBIF,,Nuevos gonzález exterior informe fuentes efecto prueba pesetas.,COMPLETADA,SUCURSAL,fe08c6f068f11358
2025-09-17 07:58:16.043113,OP-00003678,RETIRO,1296.27,PEN,651-1975947-3-11,,CITIBANK,PICHINCHA,Pues tu imposible viejo joven.,COMPLETADA,MOBILE,872e359bd199e841
2025-09-19 04:29:16.043113,OP-00006662,TRANSFERENCIA,10350.87,PEN,819-1131844-2-24,138-6084080-1-46,BCP,CITIBANK,Muy ciento vio ii.,PENDIENTE,WEB,12b4aa1ae6f564ce
2025-09-10 11:07:16.043113,OP-00005454,DEPOSITO,33650.39,PEN,697-7901952-2-67,333-2099036-5-86,RIPLEY,,República aquellos grupos marcha principal.,COMPLETADA,SUCURSAL,62dca6bc042077c5
2025-09-08 04:49:16.043113,OP-00001731,TRANSFERENCIA,8261.43,USD,824-3701220-7-76,482-2548797-8-35,INTERBANK,FALABELLA,Anterior éxito casi voy características.,COMPLETADA,WEB,681f0838f7cd90c6
2025-09-06 21:34:16.043113,OP-00002128,DEPOSITO,3235.91,PEN,314-8539666-3-66,,SCOTIABANK,SCOTIABANK,Mujeres meses sería ésta primero victoria primeras fuerte.,COMPLETADA,MOBILE,6f6802492e341818
2025-09-05 22:22:16.043113,OP-00002393,DEPOSITO,44743.23,PEN,259-7431499-3-92,,BN,BANBIF,Humanos siguiente hubo soy.,COMPLETADA,SUCURSAL,36c7bd657f23e9f8
2025-09-17 08:57:16.043113,OP-00002376,TRANSFERENCIA,23878.5,PEN,489-7330578-5-89,,SCOTIABANK,BBVA,Técnica presenta estilo mucha unos.,FALLIDA,SUCURSAL,529b9a5fccb5c54c
2025-09-17 04:35:16.043113,OP-00008833,TRANSFERENCIA,23527.17,PEN,665-3462590-8-92,,INTERBANK,CITIBANK,Común sería pensar defensa recuerdo materia solución antonio.,COMPLETADA,WEB,d8d97b0a1dceb27f
2025-09-19 17:07:16.043113,OP-00006320,DEPOSITO,14299.07,PEN,438-4352962-3-20,,CITIBANK,BN,Sector parecía encuentran.,COMPLETADA,MOBILE,13bdb220f4934063
2025-09-19 20:21:16.043113,OP-00007743,RETIRO,13704.01,PEN,334-1952489-1-29,347-1187225-1-17,BN,,Aún peor cámara palabras situación curso difícil manera.,PENDIENTE,MOBILE,cac9a40366c74c20
2025-09-18 17:00:16.043113,OP-00005816,RETIRO,40641.5,PEN,461-7411578-6-27,,BANBIF,BCP,Tema visto ve iba director naturaleza quería.,FALLIDA,MOBILE,ebcaeecaab15d978
2025-09-05 11:50:16.043113,OP-00004383,RETIRO,39066.05,USD,574-3535980-6-37,,PICHINCHA,INTERBANK,Afirmó estudios diez horas armas.,COMPLETADA,ATM,215246d07e842c13
2025-09-18 15:00:16.043113,OP-00005199,TRANSFERENCIA,25818.71,PEN,724-2804267-4-66,559-8860757-4-32,BBVA,RIPLEY,José hubo tuvo nombre debía.,COMPLETADA,MOBILE,f2d85036c44f60e6
2025-09-12 09:54:16.043113,OP-00005134,TRANSFERENCIA,36177.92,PEN,580-6893362-2-41,442-9129994-2-97,FALABELLA,,Hija aun se perdido modelo pablo.,COMPLETADA,WEB,9c5b135e623271a5
2025-09-21 04:32:16.043113,OP-00002871,DEPOSITO,25852.99,PEN,446-7472901-6-46,,BBVA,CITIBANK,Dos club mayo programa dinero banco momentos posibilidades.,COMPLETADA,MOBILE,997a138606121a61
2025-09-22 07:48:16.043113,OP-00005932,DEPOSITO,37662.49,USD,980-5786188-7-64,,SCOTIABANK,INTERBANK,Fondo hombres sala pablo en puedo.,COMPLETADA,MOBILE,4350f1c145a4f0e7
2025-09-22 14:19:16.043113,OP-00008835,RETIRO,15078.13,PEN,913-4106871-1-35,225-1937475-6-69,FALABELLA,,Especialmente desde permite esto hicieron próximo.,COMPLETADA,MOBILE,f511a0f56d81bde2
2025-10-02 03:35:16.043113,OP-00008655,RETIRO,10441.29,PEN,338-4066001-1-66,,RIPLEY,INTERBANK,Esa productos puerta esfuerzo rey.,COMPLETADA,WEB,d3cecb18aa1bdf93
2025-09-12 13:32:16.043113,OP-00004897,TRANSFERENCIA,9423.96,PEN,189-1376030-6-20,,BN,BBVA,Madrid ser n salida corte mucho pequeña.,COMPLETADA,WEB,6c3d797821d88bbf
2025-09-18 06:57:16.043113,OP-00005492,TRANSFERENCIA,29159.71,PEN,610-9781644-1-91,304-5530707-2-58,FALABELLA,,Necesidad condiciones mis recuerdo plazo carácter.,FALLIDA,WEB,0f658a47eec8d151
2025-09-30 05:23:16.043113,OP-00000004,TRANSFERENCIA,34143.58,PEN,236-9912717-3-17,849-7578726-6-25,BCP,INTERBANK,Tal constitución pesetas tres gran.,COMPLETADA,WEB,27c75e1cc1dcb38e
2025-10-04 10:09:16.043113,OP-00009267,DEPOSITO,21672.33,PEN,936-6004482-1-24,253-9495031-6-57,INTERBANK,,Aquella industria usted riesgo o etc.,COMPLETADA,SUCURSAL,7f886d4db2c8f698
2025-09-14 17:04:16.043113,OP-00002459,TRANSFERENCIA,33543.81,PEN,286-8142533-2-45,,BCP,INTERBANK,Dolor tiempo y buena ya cualquier.,COMPLETADA,WEB,915a8497b2c73f25
2025-09-29 16:23:16.043113,OP-00001286,DEPOSITO,16445.53,PEN,326-8587229-4-53,,BN,INTERBANK,Dicho sala esfuerzo medio como presencia.,COMPLETADA,WEB,87940349a3a85a0a
2025-09-09 14:17:16.043113,OP-00008099,DEPOSITO,20139.88,USD,959-5902516-2-29,,BCP,,Actividades blanco técnica sabe mis.,COMPLETADA,ATM,3a42a65664ee23eb
2025-09-20 02:19:16.043113,OP-00009138,DEPOSITO,18077.81,PEN,659-2490346-7-50,475-2351743-1-77,SCOTIABANK,BANBIF,Realizar diario principal oro debido principal.,COMPLETADA,SUCURSAL,2ffb0a6267b0671a
2025-09-08 07:23:16.043113,OP-00005468,DEPOSITO,1653.89,PEN,751-5028963-0-51,,CITIBANK,INTERBANK,Social mejor fueron vista empresa productos s.,COMPLETADA,MOBILE,64aea24426c9df7f
2025-09-27 18:36:16.043113,OP-00001685,DEPOSITO,36740.9,PEN,251-7374272-2-81,,CITIBANK,BCP,Después cómo marcha problema ojos.,COMPLETADA,WEB,e446d659471b1350
2025-09-27 21:24:16.043113,OP-00007411,TRANSFERENCIA,49459.58,PEN,189-2920427-1-66,172-3794061-5-57,INTERBANK,,Medio da recuerdo tema jamás mitad boca.,COMPLETADA,ATM,332688f4a338ade4
2025-09-05 17:38:16.043113,OP-00005206,RETIRO,17365.02,PEN,718-4385901-0-94,967-5988101-0-88,RIPLEY,BANBIF,Cuya países partes jóvenes.,COMPLETADA,WEB,f672abd6b0e82e5e
2025-09-27 08:16:16.043113,OP-00002983,TRANSFERENCIA,3622.54,PEN,145-4126880-4-82,204-3371044-5-95,BANBIF,BBVA,Pues españoles modo zona producto información.,COMPLETADA,MOBILE,29ddbcf77ef43d53
2025-09-12 11:19:16.043113,OP-00003413,DEPOSITO,20551.31,PEN,613-3968735-0-38,557-1988937-2-60,RIPLEY,CITIBANK,Fuera términos producción cinco.,COMPLETADA,WEB,4a71456ab1e1d665
2025-09-11 09:44:16.043113,OP-00001085,DEPOSITO,2311.56,PEN,199-7239861-1-13,919-1951346-4-97,FALABELLA,RIPLEY,Rodríguez vez blanco viaje.,COMPLETADA,SUCURSAL,8c94bc5d723c3618
2025-10-03 21:55:16.043113,OP-00007689,RETIRO,7120.7,PEN,803-1170375-8-44,280-7217658-4-63,BBVA,SCOTIABANK,Superior le existe.,COMPLETADA,WEB,515057b2bdcbc0c0
2025-10-01 14:39:16.043113,OP-00003149,TRANSFERENCIA,3859.9,PEN,882-4529367-5-70,,PICHINCHA,CITIBANK,Años pacientes aspectos recursos problemas práctica.,COMPLETADA,MOBILE,59f78b48eb675f08
2025-09-24 18:38:16.043113,OP-00000938,DEPOSITO,5682.69,PEN,417-8511967-6-13,447-2343230-5-10,SCOTIABANK,FALABELLA,Período podía estudios puntos le.,COMPLETADA,WEB,93e264079d859f6a
2025-09-29 18:21:16.043113,OP-00001040,TRANSFERENCIA,44627.0,PEN,347-3882268-4-35,591-3038912-3-63,BCP,BCP,B r próximo civil dado.,FALLIDA,ATM,59dfa066989cbc62
2025-09-19 09:29:16.043113,OP-00003596,TRANSFERENCIA,21271.24,PEN,795-5378804-5-45,,PICHINCHA,,Nadie general contra ex embargo memoria.,COMPLETADA,WEB,541ca4a7ce6fa77d
2025-10-02 17:24:16.043113,OP-00001892,TRANSFERENCIA,29843.36,PEN,976-7599513-8-85,144-6254051-7-77,INTERBANK,INTERBANK,Hace año fuego sociedad comunidad principal.,COMPLETADA,ATM,3c7597a0d7e05078
2025-09-28 02:40:16.043113,OP-00008508,RETIRO,39859.32,USD,890-9553362-7-10,287-5097440-0-56,RIPLEY,CITIBANK,Educación trabajar martín relación hay clase.,COMPLETADA,MOBILE,7e7df9e317ee7692
2025-10-04 03:56:16.043113,OP-00008181,TRANSFERENCIA,19628.51,PEN,720-7556306-1-67,,SCOTIABANK,BCP,Uso zona tiene podía puso términos poco.,FALLIDA,WEB,b58d404b16ade02c
2025-10-04 12:03:16.043113,OP-00002168,DEPOSITO,13365.11,PEN,908-6930862-8-51,453-2753132-2-26,PICHINCHA,,Varias aire texto resto artículo voluntad niño.,COMPLETADA,WEB,023ff14594ccb23b
2025-09-29 02:01:16.043113,OP-00008167,DEPOSITO,33687.17,PEN,379-4152716-8-26,309-4132295-2-26,FALABELLA,,Solo fuentes club está señor sistemas otra ciudad.,COMPLETADA,ATM,947f0eb89b45c260
2025-09-19 14:07:16.043113,OP-00009347,RETIRO,25008.79,PEN,878-3089982-2-36,965-2479917-7-62,BBVA,RIPLEY,Gracias finalmente cabeza dinero que tomar.,COMPLETADA,MOBILE,a5d8945e1f5b3ddd
2025-09-24 05:05:16.043113,OP-00005850,TRANSFERENCIA,29225.62,USD,357-1775561-4-67,381-4608459-8-13,SCOTIABANK,SCOTIABANK,Sociedad manuel mujer posibilidad nuestros educación.,COMPLETADA,WEB,d6034f64f04b208c
2025-10-04 06:36:16.043113,OP-00006174,TRANSFERENCIA,15785.98,PEN,818-7820904-4-86,960-7164446-7-80,BANBIF,PICHINCHA,Solo cuya encuentran sol.,COMPLETADA,MOBILE,c574a3517760672c
2025-10-03 04:16:16.043113,OP-00009197,TRANSFERENCIA,2387.42,PEN,932-6204076-7-43,979-4130118-2-95,INTERBANK,,España principios hemos imagen cuba país éxito.,COMPLETADA,WEB,f893e277ed245081
2025-10-01 09:33:16.043113,OP-00000440,RETIRO,21080.91,PEN,793-5928397-1-68,123-6172438-1-60,BN,,Seis menor buscar parece falta nombre.,COMPLETADA,ATM,e4a46bc025364b35
2025-09-15 13:52:16.043113,OP-00008672,TRANSFERENCIA,17506.28,PEN,827-3356158-3-19,616-6578438-6-76,BCP,BCP,Varios encima podrá hechos cada.,FALLIDA,WEB,794440af123d833b
2025-09-16 10:40:16.043113,OP-00008383,DEPOSITO,48061.58,PEN,354-2407644-5-67,,PICHINCHA,CITIBANK,Texto defensa sigue difícil tampoco p pasar.,COMPLETADA,SUCURSAL,a1c7388b711c70b5
2025-10-03 20:31:16.043113,OP-00007356,RETIRO,27647.47,PEN,147-7856415-8-78,234-7981480-6-58,FALABELLA,FALABELLA,Partidos mayoría cuestión tanto posible padre segunda.,PENDIENTE,WEB,669f32cb463c16bd
2025-09-27 13:56:16.043113,OP-00001473,TRANSFERENCIA,48175.67,PEN,480-8911196-5-17,561-4900877-8-82,RIPLEY,BBVA,Experiencia vino cosa producto.,COMPLETADA,MOBILE,31dc5915cdb656d9
2025-10-04 15:52:16.043113,OP-00008878,DEPOSITO,38621.86,PEN,816-8345621-3-80,763-8592278-5-25,PICHINCHA,FALABELLA,Seis causa nueva.,COMPLETADA,ATM,f34328204a638879
2025-09-29 04:50:16.043113,OP-00003871,TRANSFERENCIA,5654.78,PEN,584-8394988-5-97,990-2457655-6-96,BBVA,BANBIF,Aumento semana mujer etc varias aunque general.,COMPLETADA,SUCURSAL,412edf453df41706
2025-09-25 23:28:16.043113,OP-00006426,RETIRO,13091.26,USD,389-4125057-7-14,,FALABELLA,INTERBANK,Nuestro cuarto alta mismo decir comunicación premio.,COMPLETADA,MOBILE,37c9202641627f07
2025-09-24 11:07:16.043113,OP-00007481,DEPOSITO,13218.8,USD,128-2779594-7-66,489-6046672-6-69,INTERBANK,BBVA,Torno grupo imágenes pues relación diciembre luz.,COMPLETADA,MOBILE,26b80cffb439c9de
2025-09-23 16:06:16.043113,OP-00002233,TRANSFERENCIA,23465.41,PEN,343-3994955-5-76,,BBVA,CITIBANK,Adelante el estar diferencia.,COMPLETADA,MOBILE,d3fca2dea20ea59c
2025-09-16 11:22:16.043113,OP-00000252,DEPOSITO,12209.28,PEN,151-9396686-3-91,175-7724299-1-63,BCP,INTERBANK,Amigos cuarto conocer pese.,COMPLETADA,WEB,965a4a6796071bb0
2025-09-21 13:03:16.043113,OP-00006131,DEPOSITO,47677.78,PEN,781-6716186-2-89,,SCOTIABANK,RIPLEY,Son bien forma tal llegó.,PENDIENTE,MOBILE,08c4866f157f0196
2025-09-27 19:56:16.043113,OP-00009142,DEPOSITO,22690.45,PEN,712-1903978-7-93,634-7952239-0-37,BN,,Presente les ir nueva dice vamos reforma.,COMPLETADA,WEB,daa119c908ec4078
2025-09-23 12:50:16.043113,OP-00003210,DEPOSITO,26911.38,PEN,467-3877747-4-77,985-4568864-6-37,BN,,Europea hechos ya ciencia salir aspectos.,COMPLETADA,ATM,7777ccf99e69a458
2025-09-23 08:04:16.043113,OP-00007261,DEPOSITO,46884.38,USD,932-6465074-4-81,592-8571874-7-68,BCP,PICHINCHA,Estilo comunidad sigue cierta primero propuesta tú pues.,COMPLETADA,MOBILE,bfdd2d7bbb69672e
2025-09-24 12:59:16.043113,OP-00002349,DEPOSITO,23281.92,PEN,357-2372660-0-44,256-1825093-5-96,INTERBANK,BN,Sala pasado acuerdo clase.,COMPLETADA,ATM,53d3e68ce9acc881
2025-09-12 22:37:16.043113,OP-00006432,RETIRO,14395.0,PEN,138-4165349-1-48,540-7246336-3-13,RIPLEY,RIPLEY,Crisis ella cama.,COMPLETADA,ATM,61508ab6217b4b57
2025-09-14 04:19:16.043113,OP-00006350,TRANSFERENCIA,10568.55,PEN,285-1100983-8-47,590-4020196-0-92,CITIBANK,FALABELLA,Pone día tenido.,COMPLETADA,WEB,e5a7689f9e995014
2025-09-14 21:48:16.043113,OP-00005051,DEPOSITO,48295.05,PEN,680-6004350-5-92,357-9401696-4-19,INTERBANK,BBVA,Jorge crisis hospital porque común.,FALLIDA,MOBILE,b05a0570d999c8ce
2025-09-12 12:34:16.043113,OP-00006591,DEPOSITO,22469.93,PEN,977-7013262-7-81,,CITIBANK,RIPLEY,Mercado mediante mesa sin dos fin.,COMPLETADA,MOBILE,8e4470dc49745ca1
2025-09-24 00:11:16.043113,OP-00001298,RETIRO,15616.22,PEN,301-4022110-2-11,839-5581727-1-70,INTERBANK,FALABELLA,Respuesta rafael sigue.,COMPLETADA,MOBILE,81890fcb5de71587
2025-09-28 20:50:16.043113,OP-00008981,DEPOSITO,45465.84,PEN,613-1535476-3-70,,BCP,FALABELLA,Sólo unidad otros energía otras.,COMPLETADA,MOBILE,03b4f30f3cdff111
2025-10-04 06:38:16.043113,OP-00005699,DEPOSITO,13378.89,PEN,283-8842752-2-13,871-8752219-6-18,BBVA,SCOTIABANK,Hacía propuesta i modo.,COMPLETADA,WEB,f44552b8d2719d77
2025-09-17 12:08:16.043113,OP-00005736,TRANSFERENCIA,33528.49,PEN,420-8358731-3-60,773-3280637-0-98,PICHINCHA,FALABELLA,Fútbol poco valores desde sabe siguientes países.,COMPLETADA,WEB,98c7ce037cfa6d8d
2025-09-26 16:56:16.043113,OP-00001113,DEPOSITO,15876.35,PEN,153-6139313-5-48,877-3398176-1-72,SCOTIABANK,BCP,Semana izquierda investigación corte buena mujer pero decisión.,PENDIENTE,WEB,e570eefeddbd9725
2025-10-03 00:14:16.043113,OP-00002013,TRANSFERENCIA,38046.7,PEN,962-2020801-8-68,731-7401732-0-60,BBVA,SCOTIABANK,Sea opinión superior elecciones sociales.,COMPLETADA,WEB,9270262487988b72
2025-09-16 19:39:16.043113,OP-00007873,DEPOSITO,35002.48,PEN,158-2315099-0-81,620-2505100-1-91,BBVA,BANBIF,Octubre suelo visita políticos.,COMPLETADA,WEB,3173eba037f10a45
2025-09-17 07:24:16.043113,OP-00007362,RETIRO,34039.74,PEN,944-9341982-5-32,,BBVA,BCP,Mientras estuvo centro éxito había adelante contra.,COMPLETADA,WEB,e4ed1c9858bfd633
2025-09-05 03:45:16.043113,OP-00001796,DEPOSITO,1630.33,PEN,283-2191571-8-11,154-4066720-1-46,BANBIF,,Cargo tiene tarde.,COMPLETADA,WEB,420311928e952182
2025-09-04 15:16:16.043113,OP-00003956,TRANSFERENCIA,39876.22,PEN,107-9442469-0-89,465-1207148-1-12,CITIBANK,,Septiembre fuerza mucha j libre.,COMPLETADA,MOBILE,4ee9a603e8cae244
2025-09-29 06:10:16.043113,OP-00001146,RETIRO,33538.56,PEN,732-6897918-6-27,586-5306733-6-11,BBVA,SCOTIABANK,Gran sigue pasó superior objetivo claro obra caso.,PENDIENTE,WEB,4bcbe924de30dd4c
2025-09-22 16:06:16.043113,OP-00002336,TRANSFERENCIA,8289.35,PEN,209-7830572-4-12,988-3328125-2-88,BN,BN,Problemas hemos sabía comisión países trabajo antes.,COMPLETADA,WEB,ee081ab855adc4d4
2025-09-29 16:22:16.043113,OP-00006153,TRANSFERENCIA,14587.05,PEN,130-7929062-4-37,215-8930199-2-49,SCOTIABANK,,Antonio ocasiones dan ella estados vez.,COMPLETADA,ATM,45420799ed405b02
2025-09-14 06:50:16.043113,OP-00008352,DEPOSITO,41816.73,PEN,659-6574700-6-38,,SCOTIABANK,BANBIF,Problemas millones estaban quería instituciones.,COMPLETADA,MOBILE,b0931a1eb86ff092
2025-09-20 03:19:16.043113,OP-00003446,TRANSFERENCIA,21582.34,PEN,330-2628786-2-97,848-9960402-8-63,BCP,BN,Armas además personal sangre.,COMPLETADA,WEB,f81e35eb1724b757
2025-09-06 00:13:16.043113,OP-00000677,TRANSFERENCIA,26419.77,PEN,853-2058420-8-22,624-3569605-4-59,INTERBANK,PICHINCHA,Pocos concepto i otros aquí.,COMPLETADA,WEB,2c8fe25d64fe3fcd
2025-10-05 10:32:16.043113,OP-00005172,DEPOSITO,10584.04,PEN,772-2222334-8-13,791-9912812-8-73,PICHINCHA,BANBIF,Tribunal vivir universidad.,COMPLETADA,WEB,2e1fb783b2eedd2d
2025-09-26 18:31:16.043113,OP-00006583,TRANSFERENCIA,25474.15,PEN,112-2824652-1-25,233-1302379-5-86,BN,PICHINCHA,Base policía cambio crisis.,COMPLETADA,WEB,3952dacc0d909a0a
2025-09-19 05:20:16.043113,OP-00003351,DEPOSITO,15160.74,PEN,531-1844310-4-24,328-1159135-0-55,PICHINCHA,SCOTIABANK,Principal justicia historia movimiento.,COMPLETADA,MOBILE,611bcf9720e1c320
2025-09-06 17:18:16.043113,OP-00004476,TRANSFERENCIA,34902.36,PEN,547-7485129-7-48,246-5776540-7-53,PICHINCHA,INTERBANK,Edad santiago afirmó tan lópez ésta importantes.,COMPLETADA,ATM,ec17d6cdda9736d9
2025-09-16 21:09:16.043113,OP-00005222,RETIRO,22719.96,PEN,818-4169950-4-41,833-9937005-1-93,RIPLEY,INTERBANK,Había secretario pequeña tienen final demás.,COMPLETADA,SUCURSAL,272843d8af7cfa46
2025-09-29 12:16:16.043113,OP-00004506,DEPOSITO,8613.68,PEN,954-2305019-8-76,,INTERBANK,BCP,Sector algunas le francisco mar haber.,COMPLETADA,WEB,05eb4773e71338aa
2025-09-15 20:59:16.043113,OP-00009374,RETIRO,48466.96,PEN,140-4296828-2-30,692-5885657-2-47,RIPLEY,BN,Los vamos jamás etapa calidad.,COMPLETADA,ATM,7cfa45f1789b4e26
2025-09-28 05:30:16.043113,OP-00007282,RETIRO,42904.84,PEN,268-3537255-1-19,426-9334454-2-29,BCP,BANBIF,Cosas campo diversas mejores siguientes equipo grande.,COMPLETADA,MOBILE,64769a816931274b
2025-09-12 09:44:16.043113,OP-00009007,DEPOSITO,47268.79,USD,847-3241531-2-30,,FALABELLA,FALABELLA,Miedo policía siglo españa tras especial.,COMPLETADA,ATM,2139c180de151cd2
2025-09-13 05:16:16.043113,OP-00004727,TRANSFERENCIA,10117.82,PEN,926-2988184-5-34,676-5179367-3-76,RIPLEY,BN,Chile propios poder precios director temas.,COMPLETADA,WEB,2ed5e10828c91921
2025-09-10 03:48:16.043113,OP-00005235,TRANSFERENCIA,9945.4,PEN,379-6026842-2-77,619-4495972-3-31,INTERBANK,SCOTIABANK,No mediante luis resultados izquierda razón bien.,COMPLETADA,MOBILE,2791f8d059c95dc7
2025-09-16 21:45:16.043113,OP-00000669,RETIRO,22316.89,PEN,485-2984337-7-19,,BN,BCP,Acuerdo madre fútbol gran.,COMPLETADA,MOBILE,27949cf86841a644
2025-09-10 22:02:16.043113,OP-00003474,TRANSFERENCIA,45368.37,USD,277-3975262-3-50,531-3477151-0-83,PICHINCHA,BBVA,Época movimiento actividades club estos.,COMPLETADA,WEB,e76d02083aacbaae
2025-09-13 10:04:16.043113,OP-00005703,RETIRO,17205.47,PEN,960-6276564-6-90,668-3077804-8-19,BANBIF,SCOTIABANK,Antes estudio construcción paso papel europea equipo.,COMPLETADA,MOBILE,60931e270b91f57c
2025-09-17 04:42:16.043113,OP-00009775,TRANSFERENCIA,5775.57,PEN,974-4597897-2-49,923-2320215-3-14,BBVA,BCP,Las modo hijos.,PENDIENTE,ATM,43aeff9c8af741e8
2025-09-27 06:15:16.043113,OP-00004123,TRANSFERENCIA,31384.65,PEN,974-9411402-4-38,,FALABELLA,BBVA,Señaló puerto eso nada valor dónde.,PENDIENTE,WEB,7ef259118cc3ba33
2025-10-01 16:40:16.043113,OP-00004478,RETIRO,9976.04,USD,651-6099352-4-12,882-6431519-6-74,INTERBANK,,Congreso vuelve aparece puedo.,COMPLETADA,WEB,922c3df455c3c886
2025-09-29 13:19:16.043113,OP-00000097,RETIRO,38844.35,PEN,102-7130435-7-14,146-4253901-3-31,RIPLEY,FALABELLA,Autor investigación cuadro tres países autoridades largo.,COMPLETADA,WEB,09b25bc31166516d
2025-09-04 12:27:16.043113,OP-00009307,DEPOSITO,44007.07,PEN,517-2376672-8-23,,BCP,,Uno reforma te sectores.,COMPLETADA,WEB,c55359a9f3632b70
2025-09-11 14:25:16.043113,OP-00003033,RETIRO,33849.91,PEN,691-9741178-2-55,,RIPLEY,,España nombre aquí son información bastante.,COMPLETADA,WEB,48793472b8d35cc3
2025-09-18 20:09:16.043113,OP-00001786,TRANSFERENCIA,35250.52,PEN,501-2047272-7-26,,CITIBANK,FALABELLA,Quedó méxico siete trabajo.,COMPLETADA,WEB,3c8f8ba53c64e955
2025-09-28 20:22:16.043113,OP-00007820,DEPOSITO,48260.41,PEN,718-8732381-6-84,793-1074501-8-81,BN,,Intereses sabía servicios durante estoy.,COMPLETADA,MOBILE,e6070c2d44d22a1a
2025-09-26 18:53:16.043113,OP-00006356,DEPOSITO,24641.95,PEN,517-8611889-8-27,212-7692695-8-27,RIPLEY,FALABELLA,Dios edad será madrid sangre sigue.,COMPLETADA,WEB,b38d53cba5884fcf
2025-09-25 08:58:16.043113,OP-00000593,TRANSFERENCIA,36909.52,PEN,851-8901384-6-82,606-5665069-5-35,PICHINCHA,BN,Cada nueva incluso mismo.,COMPLETADA,ATM,0f6dcfb69b48e889
2025-09-27 18:21:16.043113,OP-00001209,TRANSFERENCIA,38799.66,PEN,775-6597985-5-75,777-4644677-8-71,SCOTIABANK,,Control llegó cada acciones deja.,COMPLETADA,WEB,eb3cdb4e6555a828
2025-09-07 11:04:16.043113,OP-00000120,DEPOSITO,23136.88,PEN,126-1248943-0-18,958-8284672-1-61,BANBIF,,Tengo estuvo hubo humano cualquier pasa trabajar.,COMPLETADA,SUCURSAL,df0d1f843bb23961
2025-09-28 01:40:16.043113,OP-00006097,DEPOSITO,20105.58,PEN,884-1148961-0-46,,RIPLEY,,Presenta tu blanca cine encuentro.,PENDIENTE,WEB,feb0b40701a6ab4c
2025-09-19 14:06:16.043113,OP-00008789,RETIRO,36.11,PEN,719-2887160-0-92,,BN,RIPLEY,Vivir derechos libertad sueño concepto le.,COMPLETADA,MOBILE,35c1794bc51dbc30
2025-09-30 05:49:16.043113,OP-00003289,TRANSFERENCIA,24614.77,PEN,595-3411517-3-82,713-1965387-4-80,SCOTIABANK,,Vino militar alta plaza.,COMPLETADA,WEB,f369c51d7554b2af
2025-09-05 19:56:16.043113,OP-00005341,TRANSFERENCIA,9778.53,PEN,685-6955722-2-78,151-7559841-5-39,PICHINCHA,BN,Fondo primer acto político metros varias éste.,FALLIDA,WEB,47b332550e7e3775
